nom,organisation_nom,plateforme,repertoire_url,description,est_fork,est_archive,date_creation,derniere_mise_a_jour,derniere_modification,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
democracyos,nanterre,GitHub,https://github.com/nanterre/democracyos,DemocracyOS is an online space for deliberation and voting on political proposals. The software aims to stimulate better arguments and come to better rulings.  ,True,False,2016-05-17T14:48:47Z,2017-02-24T10:39:54Z,2016-05-17T13:57:05Z,http://democracyos.org,1,0,Other,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/nanterre/democracyos
siret2idcc,SocialGouv,GitHub,https://github.com/SocialGouv/siret2idcc,Une API qui renvoie le(s) numéro(s) de Convention Collective d’une entreprise à partir de son SIRET,False,False,2019-03-13T14:00:36Z,2020-10-07T11:28:33Z,2020-10-12T02:12:14Z,https://siret2idcc.fabrique.social.gouv.fr/,5,2,,9,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/SocialGouv/siret2idcc
adresse-explorer-api,etalab,GitHub,https://github.com/etalab/adresse-explorer-api,,False,False,2018-04-04T15:27:33Z,2020-01-09T14:18:14Z,2020-07-17T11:36:52Z,,0,0,,3,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/etalab/adresse-explorer-api
src_platform_clip-lib,clipos-archive,GitHub,https://github.com/clipos-archive/src_platform_clip-lib,Library regrouping all clip helper functions,False,False,2018-09-20T09:40:15Z,2018-09-20T09:40:22Z,2018-09-20T09:40:23Z,https://clip-os.org,0,0,GNU Lesser General Public License v2.1,0,Makefile,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/clipos-archive/src_platform_clip-lib
bal,etalab,GitHub,https://github.com/etalab/bal,Outils dédiés aux Bases Adresse locales,False,False,2017-12-03T21:23:06Z,2020-06-15T10:39:10Z,2020-09-11T12:42:29Z,,2,2,MIT License,11,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/etalab/bal
client-fedbiomed,fedbiomed,GitLab,https://gitlab.inria.fr/fedbiomed/client-fedbiomed,A client application for the FEDBIONET project,,False,2020-05-19T12:19:29Z,2020-07-14T15:30:22Z,2020-07-14T15:30:22Z,,0,0,,1,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/fedbiomed/client-fedbiomed
big-data-hpc-g5k-expe-tools,evalys,GitLab,https://gitlab.inria.fr/evalys/big-data-hpc-g5k-expe-tools,"Tools to prepare, deploy and  run reproducible experiments on Grid'5000  about resources managment",,False,2018-03-06T12:38:16Z,2020-02-26T11:24:05Z,2020-02-26T11:24:05Z,,1,0,,1,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/evalys/big-data-hpc-g5k-expe-tools
pyvideoresearch_gunnar,iccv_2019,GitLab,https://gitlab.inria.fr/iccv_2019/pyvideoresearch_gunnar,fork of https://github.com/gsig/PyVideoResearch,,False,2019-02-05T16:41:20Z,2019-02-11T16:21:41Z,2019-02-11T16:21:41Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/iccv_2019/pyvideoresearch_gunnar
proto-portlet-angular,EsupPortail,GitHub,https://github.com/EsupPortail/proto-portlet-angular,,False,False,2014-02-08T18:10:05Z,2014-02-09T16:29:50Z,2014-02-09T16:29:50Z,,0,0,,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/EsupPortail/proto-portlet-angular
CapellaRover,diverse-project,GitHub,https://github.com/diverse-project/CapellaRover,,False,False,2016-10-14T12:34:56Z,2016-10-21T09:28:16Z,2016-10-14T15:24:09Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/diverse-project/CapellaRover
rcassiopee,cassiopee,GitLab,https://gitlab.irstea.fr/cassiopee/rcassiopee,R package wrapping the jalhyd library,,False,2020-08-04T14:14:06Z,2020-10-07T18:50:36Z,2020-10-07T18:50:36Z,,0,0,,1,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.irstea.fr/cassiopee/rcassiopee
c2v,cget-carto,GitHub,https://github.com/cget-carto/c2v,,False,False,2018-08-06T15:51:38Z,2019-10-24T13:24:21Z,2019-06-13T09:09:46Z,,1,0,Other,0,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/cget-carto/c2v
mixup,runaway,GitLab,https://gitlab.inria.fr/runaway/mixup,Experiment from fair to use in the runaway tutorial.,,False,2019-11-27T15:12:28Z,2020-01-28T12:59:48Z,2020-01-28T12:59:48Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/runaway/mixup
plan-ogp-2015-2017,etalab,GitLab,https://framagit.org/etalab/plan-ogp-2015-2017,Pour une action publique transparente et collaborative : plan d'action national pour la France 2015-2017,,False,2015-07-13T06:56:42Z,2020-06-10T11:46:28Z,2020-06-10T11:46:28Z,,2,3,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://framagit.org/etalab/plan-ogp-2015-2017
gru-module-customerprovisioning-mylutecedatabase,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-customerprovisioning-mylutecedatabase,,False,False,2016-05-13T14:11:45Z,2016-08-12T10:15:23Z,2016-11-10T19:34:03Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/lutece-secteur-public/gru-module-customerprovisioning-mylutecedatabase
shapeRuler,SimPLU3D,GitHub,https://github.com/SimPLU3D/shapeRuler,,False,False,2018-04-04T15:38:59Z,2018-04-04T15:47:02Z,2018-04-04T15:47:01Z,,0,0,,0,Go,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/SimPLU3D/shapeRuler
hophacks-site-shelters,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/hophacks-site-shelters,Site providing the Shelters application,False,False,2018-09-20T16:31:14Z,2018-09-28T14:54:27Z,2018-09-28T14:54:25Z,,0,0,,0,CSS,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/lutece-secteur-public/hophacks-site-shelters
dtk-vr,dtk,GitLab,https://gitlab.inria.fr/dtk/dtk-vr,a virtual reality layer for dtk,,False,2020-08-20T17:14:01Z,2020-09-26T02:04:49Z,2020-09-26T02:04:49Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/dtk/dtk-vr
rbh-find,cea-hpc,GitHub,https://github.com/cea-hpc/rbh-find,,False,False,2019-10-22T08:11:38Z,2020-10-09T22:26:44Z,2020-10-09T22:26:15Z,,2,0,GNU Lesser General Public License v3.0,0,C,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/cea-hpc/rbh-find
hulkground_bin,serpico,GitLab,https://gitlab.inria.fr/serpico/hulkground_bin,Binaries for Hulkground,,False,2019-09-06T07:13:26Z,2019-09-06T07:13:26Z,2019-09-06T07:13:26Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/serpico/hulkground_bin
peps-app,betagouv,GitHub,https://github.com/betagouv/peps-app,📱 Mobile application for Peps,False,True,2019-08-22T13:10:50Z,2020-10-05T12:48:24Z,2020-10-05T12:48:02Z,,3,1,,3,Dart,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/peps-app
pixees-theme,ClassCode,GitLab,https://gitlab.inria.fr/ClassCode/pixees-theme,,,False,2018-09-11T13:29:42Z,2020-09-14T13:40:48Z,2020-09-14T13:40:48Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/ClassCode/pixees-theme
projet_suivi,PnCevennes,GitHub,https://github.com/PnCevennes/projet_suivi,,False,False,2015-03-16T11:30:02Z,2018-03-22T08:56:10Z,2018-01-09T16:23:59Z,,2,4,GNU General Public License v3.0,18,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/PnCevennes/projet_suivi
chord-tuto-nix-2019,nix-tutorial,GitLab,https://gitlab.inria.fr/nix-tutorial/chord-tuto-nix-2019,,,False,2019-06-16T14:07:57Z,2019-06-16T15:11:47Z,2019-06-16T15:11:47Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/nix-tutorial/chord-tuto-nix-2019
medialab.github.com,medialab,GitHub,https://github.com/medialab/medialab.github.com,Bunch of README files.,False,False,2012-01-27T11:38:46Z,2020-06-19T13:28:57Z,2020-06-19T13:28:55Z,,1,0,,0,CSS,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/medialab/medialab.github.com
mkdocs-gitlab-plugin,vidjil,GitLab,https://gitlab.inria.fr/vidjil/mkdocs-gitlab-plugin,"MkDocs plugin to transform strings such as #1234, %56, or !789 into links to a Gitlab repository.",,False,2020-01-23T07:46:59Z,2020-04-07T10:45:04Z,2020-04-07T10:45:04Z,,0,0,,2,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/vidjil/mkdocs-gitlab-plugin
snpc,matchID-project,GitHub,https://github.com/matchID-project/snpc,"snpc, doublons, retrait des personnes décédées (étude)",False,False,2019-08-23T18:48:35Z,2019-08-23T18:49:26Z,2019-08-23T18:49:24Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/matchID-project/snpc
Diversim,DIVERSIFY-project,GitHub,https://github.com/DIVERSIFY-project/Diversim,Pure Java simulation environment to study the diversification of software architectures,False,False,2014-01-29T13:04:35Z,2017-12-09T21:06:29Z,2014-01-29T13:06:01Z,,3,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/DIVERSIFY-project/Diversim
NSIS3,altair,GitLab,https://gitlabjf.ccomptes.fr/fnicol/NSIS3,,,False,2016-08-05T17:59:14Z,2016-08-05T18:17:25Z,2016-08-05T18:17:25Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlabjf.ccomptes.fr/fnicol/NSIS3
lodex-doc,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-doc,User documentation for LODEX (GitBook),False,False,2017-05-15T08:56:10Z,2019-12-20T10:20:38Z,2019-12-20T10:20:36Z,https://user-doc.lodex.inist.fr,1,2,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/Inist-CNRS/lodex-doc
node-xml-mapping,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/node-xml-mapping,Node Module to convert Memory structure to XML and vice versa,False,False,2012-03-27T19:35:25Z,2019-08-13T14:59:36Z,2016-02-26T08:52:44Z,,39,17,Other,5,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/Inist-CNRS/node-xml-mapping
NoisePlanet,Ifsttar,GitHub,https://github.com/Ifsttar/NoisePlanet,Framework for environmental noise assessment,False,False,2016-12-16T08:39:30Z,2020-07-21T08:49:58Z,2020-07-21T08:49:52Z,,2,5,,15,HTML,"environmental-modelling,environmental-monitoring,noise",True,https://archive.softwareheritage.org/browse/origin/https://github.com/Ifsttar/NoisePlanet
summer,DIVERSIFY-project,GitHub,https://github.com/DIVERSIFY-project/summer,Smart Urban Maps MadE Responsive,True,False,2014-07-18T14:35:32Z,2014-07-21T17:04:02Z,2014-08-23T20:54:33Z,,0,0,,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/DIVERSIFY-project/summer
agenda-tech-ext,etalab,GitHub,https://github.com/etalab/agenda-tech-ext,Liste des événements « tech » qui pourraient intéresser des personnes d'Etalab.,False,False,2018-10-17T09:52:38Z,2019-01-26T09:22:19Z,2019-01-26T09:22:17Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/etalab/agenda-tech-ext
Visualization-Literacy-101,INRIA,GitHub,https://github.com/INRIA/Visualization-Literacy-101,"Visualization Literacy 101 is an initial attempt at designing calibrated visualization literacy tests for line graphs, bar charts, and scatterplots.",False,False,2014-06-26T16:52:17Z,2016-04-09T21:12:59Z,2014-06-27T18:36:30Z,,2,1,,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/INRIA/Visualization-Literacy-101
annuaires-favre,eurhisfirm,GitLab,https://gitlab.huma-num.fr/eurhisfirm/annuaires-favre,Web application to enter data from Favre yearbooks,,False,2019-03-21T10:52:31Z,2019-12-11T09:22:29Z,2019-12-11T09:22:29Z,,2,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.huma-num.fr/eurhisfirm/annuaires-favre
matchid-rnipp,entrepreneur-interet-general,GitHub,https://github.com/entrepreneur-interet-general/matchid-rnipp,matchid dataprep and matching for BRPP/RNIPP (officila INSEE death people list),False,False,2017-09-20T20:41:11Z,2018-11-15T21:10:32Z,2017-10-04T16:15:28Z,,1,1,GNU Lesser General Public License v3.0,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/entrepreneur-interet-general/matchid-rnipp
richie,openfun,GitHub,https://github.com/openfun/richie,:pencil: A CMS for Open Education to build learning portals,False,False,2017-11-20T09:23:40Z,2020-10-09T12:36:38Z,2020-10-12T01:48:38Z,https://richie.education,69,17,MIT License,47,Python,"catalog,cms,hacktoberfest,lms,moodle,openeducation,openedx",True,https://archive.softwareheritage.org/browse/origin/https://github.com/openfun/richie
pod,EsupPortail,GitHub,https://github.com/EsupPortail/pod,plateforme de gestion de fichier vidéo,False,True,2015-03-11T14:20:53Z,2020-09-18T13:06:03Z,2018-03-26T08:05:38Z,,17,21,Other,2,JavaScript,"django,python2,video",True,https://archive.softwareheritage.org/browse/origin/https://github.com/EsupPortail/pod
supplementary-sources,local-schemes,GitLab,https://gitlab.inria.fr/local-schemes/supplementary-sources,,,False,2020-07-10T09:24:20Z,2020-07-10T09:24:20Z,2020-07-10T09:24:20Z,,0,0,,0,,,False,
cuttr_timing_measurements,experiments,GitLab,https://gitlab.inria.fr/experiments/cuttr_timing_measurements,,,False,2020-01-09T11:39:59Z,2020-01-21T12:16:00Z,2020-01-21T12:16:00Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/experiments/cuttr_timing_measurements
tutorialmet4j,metexplore,GitLab,https://forgemia.inra.fr/metexplore/tutorialmet4j,Tutorial for met4j,,False,2020-01-31T09:15:39Z,2020-02-25T11:15:11Z,2020-02-25T11:15:11Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://forgemia.inra.fr/metexplore/tutorialmet4j
potsie,openfun,GitHub,https://github.com/openfun/potsie,:chart_with_downwards_trend: A LRS-driven analytics dashboard,False,False,2019-05-27T13:56:03Z,2019-06-11T12:36:31Z,2020-01-29T12:51:33Z,,0,0,MIT License,1,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/openfun/potsie
gulp-artoo,medialab,GitHub,https://github.com/medialab/gulp-artoo,A gulp plugin to create artoo.js bookmarklets.,False,False,2014-07-30T21:03:49Z,2017-01-13T19:10:06Z,2014-11-07T10:30:05Z,http://medialab.github.io/artoo/gulp/,6,2,,1,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/medialab/gulp-artoo
legi-plat,etalab,GitLab,https://framagit.org/etalab/legi-plat,"La base LEGI de la DILA sous formes de fichiers XML, en minimisant le nombre de répertoires pour faciliter son utilisation dans un dépôt Git.

Archive originale : https://www.data.gouv.fr/fr/datasets/legi-codes-lois-et-reglements-consolides/",,False,2015-06-09T14:12:23Z,2015-06-12T17:06:49Z,2015-06-12T17:06:49Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://framagit.org/etalab/legi-plat
otolithe,Irstea,GitHub,https://github.com/Irstea/otolithe,"Otolith is an application which allows you to place points referenced XY on photos to calculate specific indicators. It was designed specifically to analyze specific parts of fish, such as otoliths (ear bones), but can also be used to treat scaly, or possibly also of fin rays.",False,False,2018-11-07T08:45:12Z,2020-09-08T13:16:38Z,2020-09-08T13:16:34Z,,0,0,GNU Affero General Public License v3.0,0,PHP,otolith,True,https://archive.softwareheritage.org/browse/origin/https://github.com/Irstea/otolithe
maven-miner,diverse-project,GitHub,https://github.com/diverse-project/maven-miner,This projects mines maven central and creates a global dependency graph,False,False,2018-07-25T14:53:07Z,2020-09-21T12:49:37Z,2020-01-16T17:27:59Z,,21,7,,7,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/diverse-project/maven-miner
python-glpi-api,unistra,GitHub,https://github.com/unistra/python-glpi-api,  Python module for interacting with GLPI using the API.,False,False,2019-10-09T09:36:56Z,2020-05-14T12:17:33Z,2020-05-14T12:17:40Z,,0,2,GNU General Public License v3.0,1,Python,"api,glpi,python,rest",True,https://archive.softwareheritage.org/browse/origin/https://github.com/unistra/python-glpi-api
bso,MinistereSupRecherche,GitHub,https://github.com/MinistereSupRecherche/bso,Baromètre de la Science Ouverte.,False,False,2019-10-04T07:55:53Z,2020-09-24T07:39:22Z,2020-03-04T15:22:45Z,https://bso.enseignementsup-recherche.gouv.fr,9,0,MIT License,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/MinistereSupRecherche/bso
esup-lecture,EsupPortail,GitHub,https://github.com/EsupPortail/esup-lecture,,False,False,2012-06-22T15:06:22Z,2019-02-25T14:37:42Z,2020-07-02T10:02:17Z,,4,4,,11,JavaScript,"portlet,uportal",True,https://archive.softwareheritage.org/browse/origin/https://github.com/EsupPortail/esup-lecture
dossiers,les-sans-noms,GitLab,https://git.unistra.fr/les-sans-noms/dossiers,,,False,2020-06-18T09:12:11Z,2020-06-18T20:04:28Z,2020-06-18T20:04:28Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://git.unistra.fr/les-sans-noms/dossiers
itou-discourse,betagouv,GitHub,https://github.com/betagouv/itou-discourse,Discourse optimized for Clever Cloud - Forum de l'inclusion.,True,False,2020-03-17T10:35:38Z,2020-07-30T09:02:22Z,2020-07-30T09:02:17Z,https://www.discourse.org,0,0,Other,0,Ruby,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/itou-discourse
pandoc-pygments,gagallium,GitLab,https://gitlab.inria.fr/gagallium/pandoc-pygments,,,False,2017-02-06T16:19:15Z,2020-08-07T07:00:18Z,2020-08-07T07:00:18Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/gagallium/pandoc-pygments
complexityparser,complexityparser,GitLab,https://gitlab.inria.fr/complexityparser/complexityparser,,,False,2020-06-19T09:34:09Z,2020-06-30T08:44:09Z,2020-06-30T08:44:09Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/complexityparser/complexityparser
